FLOW_ID,PROTOCOL_MAP,L4_SRC_PORT,IPV4_SRC_ADDR,L4_DST_PORT,IPV4_DST_ADDR,FIRST_SWITCHED,FLOW_DURATION_MILLISECONDS,LAST_SWITCHED,PROTOCOL,TCP_FLAGS,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,TCP_WIN_MIN_IN,TCP_WIN_MIN_OUT,TCP_WIN_MSS_IN,TCP_WIN_SCALE_IN,TCP_WIN_SCALE_OUT,SRC_TOS,DST_TOS,TOTAL_FLOWS_EXP,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,TOTAL_PKTS_EXP,TOTAL_BYTES_EXP,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,ANALYSIS_TIMESTAMP,ANOMALY,ALERT,ID
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,336,181972,181972,336,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,339,232201,232201,339,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,340,232748,232748,340,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,337,328182,328182,337,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,338,328664,328664,338,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,337,182490,182490,337,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,344,140776,140776,344,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,345,140942,140942,345,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,338,182556,182556,338,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,341,232868,232868,341,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,342,232988,232988,342,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,339,329279,329279,339,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,340,329894,329894,340,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,339,183218,183218,339,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,346,141044,141044,346,0,0,1719670059,0,None,457817
10.10.0.65-10.0.5.2-15682-22999-6,TCP,15682,10.10.0.65,22999,10.0.5.2,1719670059,0,1719670059,6,2,43400,43400,43400,43400,,,,,,1,74,74,1,74,74,1,0,0,1719670059,0,None,748269
10.0.5.2-10.10.0.65-22999-15682-6,TCP,22999,10.0.5.2,15682,10.10.0.65,1719670059,0,1719670059,6,18,43028,43028,43028,43028,,,,,,1,74,74,1,74,74,1,0,0,1719670059,0,None,206839
10.10.0.65-10.0.5.2-15682-22999-6,TCP,15682,10.10.0.65,22999,10.0.5.2,1719670059,0,1719670059,6,2,43400,43400,43400,43400,,,,,,1,66,74,2,140,140,2,0,0,1719670059,0,None,748269
10.10.0.65-10.0.5.2-15682-22999-6,TCP,15682,10.10.0.65,22999,10.0.5.2,1719670059,0,1719670059,6,2,43400,43400,43400,43400,,,,,,1,66,209,3,349,349,3,0,0,1719670059,0,None,748269
10.0.5.2-10.10.0.65-22999-15682-6,TCP,22999,10.0.5.2,15682,10.10.0.65,1719670059,0,1719670059,6,18,43028,43028,43028,43028,,,,,,1,66,74,2,140,140,2,0,0,1719670059,0,None,206839
10.0.5.2-10.10.0.65-22999-15682-6,TCP,22999,10.0.5.2,15682,10.10.0.65,1719670059,0,1719670059,6,18,43028,43028,43028,43028,,,,,,1,66,620,3,760,760,3,0,0,1719670059,0,None,206839
10.10.0.65-10.0.5.2-15682-22999-6,TCP,15682,10.10.0.65,22999,10.0.5.2,1719670059,0,1719670059,6,2,43400,43400,43400,43400,,,,,,1,66,209,4,415,415,4,0,0,1719670059,0,None,748269
10.0.5.2-10.10.0.65-22999-15682-6,TCP,22999,10.0.5.2,15682,10.10.0.65,1719670059,0,1719670059,6,18,43028,43028,43028,43028,,,,,,1,66,620,4,826,826,4,0,0,1719670059,0,None,206839
10.10.0.65-10.0.5.2-15682-22999-6,TCP,15682,10.10.0.65,22999,10.0.5.2,1719670059,0,1719670059,6,2,43400,43400,43400,43400,,,,,,1,66,209,5,481,481,5,0,0,1719670059,0,None,748269
10.0.5.2-10.10.0.65-22999-15682-6,TCP,22999,10.0.5.2,15682,10.10.0.65,1719670059,0,1719670059,6,18,43028,43028,43028,43028,,,,,,1,66,620,5,892,892,5,0,0,1719670059,0,None,206839
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,347,141210,141210,347,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,340,183284,183284,340,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,343,233109,233109,343,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,344,233230,233230,344,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,341,330948,330948,341,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,342,332002,332002,342,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,341,184378,184378,341,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,348,141312,141312,348,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,349,141494,141494,349,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,342,184444,184444,342,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,345,233367,233367,345,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,346,233504,233504,346,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,343,332613,332613,343,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,344,333224,333224,344,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,343,185090,185090,343,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,350,141596,141596,350,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,351,142402,142402,351,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,344,185156,185156,344,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,347,234266,234266,347,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,348,235028,235028,348,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,345,333597,333597,345,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,346,333970,333970,346,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,345,185578,185578,345,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,352,142504,142504,352,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,353,143038,143038,353,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,346,185644,185644,346,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,349,235516,235516,349,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,350,236004,236004,350,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,347,334483,334483,347,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,348,334996,334996,348,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,347,186194,186194,347,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,354,143140,143140,354,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,355,143306,143306,355,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,348,186260,186260,348,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,351,236125,236125,351,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,352,236246,236246,352,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,349,335504,335504,349,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,350,336012,336012,350,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,349,186810,186810,349,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,356,143408,143408,356,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,357,144678,144678,357,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,350,186876,186876,350,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,353,237469,237469,353,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,354,238692,238692,354,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,351,336565,336565,351,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,352,337118,337118,352,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,351,187474,187474,351,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,358,144780,144780,358,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,359,144946,144946,359,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,352,187540,187540,352,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,355,238813,238813,355,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,356,238934,238934,356,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,353,337892,337892,353,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,354,338666,338666,354,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,353,188362,188362,353,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,360,145048,145048,360,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,361,145518,145518,361,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,354,188428,188428,354,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,357,239369,239369,357,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,358,239804,239804,358,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,355,339154,339154,355,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,356,339642,339642,356,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,355,188962,188962,355,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,362,145620,145620,362,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,363,146026,146026,363,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,356,189028,189028,356,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,359,240169,240169,359,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,360,240534,240534,360,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,357,340163,340163,357,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,358,340684,340684,358,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,357,189594,189594,357,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,364,146128,146128,364,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,365,146534,146534,365,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,358,189660,189660,358,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,361,240893,240893,361,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,362,241252,241252,362,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,359,341115,341115,359,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,360,341546,341546,360,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,359,190130,190130,359,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,366,146636,146636,366,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,367,147778,147778,367,0,0,1719670059,0,None,457817
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,360,190196,190196,360,0,0,1719670059,0,None,205060
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,363,242349,242349,363,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-39668-40769-6,TCP,39668,127.0.0.1,40769,127.0.0.1,1719670055,4000,1719670059,6,16,24571,24571,24571,24571,,,,,,1,66,24130,364,243446,243446,364,0,0,1719670059,0,None,379169
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,361,342021,342021,361,0,0,1719670059,0,None,177409
127.0.0.1-127.0.0.1-40769-39668-6,TCP,40769,127.0.0.1,39668,127.0.0.1,1719670055,4000,1719670059,6,24,24571,24571,24571,24571,,,,,,1,130,20425,362,342496,342496,362,0,0,1719670059,0,None,177409
10.0.5.2-192.168.220.135-23001-39556-6,TCP,23001,10.0.5.2,39556,192.168.220.135,1719670055,4000,1719670059,6,24,8556,8556,8556,8556,,,,,,1,66,20470,361,190714,190714,361,0,0,1719670059,0,None,205060
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,368,147880,147880,368,0,0,1719670059,0,None,457817
192.168.220.135-10.0.5.2-39556-23001-6,TCP,39556,192.168.220.135,23001,10.0.5.2,1719670055,4000,1719670059,6,24,4364,4364,4364,4364,,,,,,1,66,20070,369,148334,148334,369,0,0,1719670059,0,None,457817
